town,flat_type,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
WOODLANDS,5 ROOM,WOODLANDS AVE 1,10 TO 12,112,Improved,2013,675000
WOODLANDS,5 ROOM,WOODLANDS AVE 3,07 TO 09,122,Improved,1988,555000
WOODLANDS,5 ROOM,WOODLANDS AVE 4,01 TO 03,135,Model A,1996,555000
WOODLANDS,5 ROOM,WOODLANDS AVE 6,04 TO 06,113,Improved,2018,678000
WOODLANDS,5 ROOM,WOODLANDS AVE 6,04 TO 06,122,Improved,1998,540000
WOODLANDS,5 ROOM,WOODLANDS AVE 6,07 TO 09,113,Improved,2018,683000
WOODLANDS,5 ROOM,WOODLANDS CIRCLE,07 TO 09,121,Improved,1997,600000
WOODLANDS,5 ROOM,WOODLANDS CIRCLE,04 TO 06,122,Improved,1997,605000
WOODLANDS,5 ROOM,WOODLANDS CIRCLE,10 TO 12,111,Improved,2003,540000
WOODLANDS,5 ROOM,WOODLANDS DR 14,01 TO 03,127,Premium Apartment,2000,560000
WOODLANDS,5 ROOM,WOODLANDS DR 14,01 TO 03,126,Premium Apartment,2000,580000
WOODLANDS,5 ROOM,WOODLANDS DR 14,04 TO 06,122,Improved,1999,570000
WOODLANDS,5 ROOM,WOODLANDS DR 14,04 TO 06,128,Premium Apartment,1999,650000
WOODLANDS,5 ROOM,WOODLANDS DR 14,10 TO 12,124,Premium Apartment,1999,602888
WOODLANDS,5 ROOM,WOODLANDS DR 16,01 TO 03,115,Improved,2000,524000
WOODLANDS,5 ROOM,WOODLANDS DR 16,04 TO 06,120,Improved,2000,580000
WOODLANDS,5 ROOM,WOODLANDS DR 16,10 TO 12,110,Improved,2001,538000
WOODLANDS,5 ROOM,WOODLANDS DR 40,04 TO 06,119,Improved,1996,575000
WOODLANDS,5 ROOM,WOODLANDS DR 44,01 TO 03,120,Improved,2000,570000
WOODLANDS,5 ROOM,WOODLANDS DR 50,10 TO 12,119,Improved,1996,680000
WOODLANDS,5 ROOM,WOODLANDS DR 50,07 TO 09,118,Improved,1997,580000
WOODLANDS,5 ROOM,WOODLANDS DR 50,07 TO 09,113,Improved,2017,683000
WOODLANDS,5 ROOM,WOODLANDS DR 50,04 TO 06,118,Improved,1997,508500
WOODLANDS,5 ROOM,WOODLANDS DR 50,07 TO 09,120,Improved,1996,635000
WOODLANDS,5 ROOM,WOODLANDS DR 53,04 TO 06,115,Improved,1999,565000
WOODLANDS,5 ROOM,WOODLANDS DR 60,13 TO 15,122,Improved,1997,573680
WOODLANDS,5 ROOM,WOODLANDS DR 60,10 TO 12,122,Improved,1997,580000
WOODLANDS,5 ROOM,WOODLANDS DR 60,04 TO 06,123,Improved,1997,570000
WOODLANDS,5 ROOM,WOODLANDS DR 62,07 TO 09,113,Improved,2018,660000
WOODLANDS,5 ROOM,WOODLANDS DR 62,07 TO 09,121,Premium Apartment,2000,577000
WOODLANDS,5 ROOM,WOODLANDS DR 62,07 TO 09,113,Improved,2018,690000
WOODLANDS,5 ROOM,WOODLANDS DR 73,13 TO 15,113,Improved,2018,702500
WOODLANDS,5 ROOM,WOODLANDS DR 73,01 TO 03,113,Improved,2018,635000
WOODLANDS,5 ROOM,WOODLANDS DR 73,01 TO 03,113,Improved,2018,640000
WOODLANDS,5 ROOM,WOODLANDS DR 73,07 TO 09,113,Improved,2018,668000
WOODLANDS,5 ROOM,WOODLANDS DR 75,04 TO 06,115,Premium Apartment,2003,530000
WOODLANDS,5 ROOM,WOODLANDS RING RD,07 TO 09,121,Improved,1999,580000
WOODLANDS,5 ROOM,WOODLANDS RING RD,13 TO 15,122,Improved,1998,600000
WOODLANDS,5 ROOM,WOODLANDS RISE,13 TO 15,113,Improved,2018,623666
WOODLANDS,5 ROOM,WOODLANDS RISE,04 TO 06,113,Improved,2018,610000
WOODLANDS,5 ROOM,WOODLANDS RISE,04 TO 06,113,Improved,2018,635000
WOODLANDS,5 ROOM,WOODLANDS RISE,10 TO 12,113,Improved,2018,665000
WOODLANDS,5 ROOM,WOODLANDS RISE,04 TO 06,113,Improved,2018,585000
WOODLANDS,5 ROOM,WOODLANDS RISE,04 TO 06,113,Improved,2018,600000
WOODLANDS,5 ROOM,WOODLANDS RISE,07 TO 09,113,Improved,2018,650000
WOODLANDS,5 ROOM,WOODLANDS ST 13,01 TO 03,121,Improved,1989,510000
WOODLANDS,5 ROOM,WOODLANDS ST 13,04 TO 06,121,Improved,1985,515000
WOODLANDS,5 ROOM,WOODLANDS ST 41,04 TO 06,128,Improved,1996,580000
